place_id,name,reviews,main_category,categories,rating,address,link,query,description,is_spending_on_ads,competitors,website,can_claim,owner_name,owner_profile_link,featured_image,workday_timing,closed_on,phone,review_keywords
ChIJtb7uIkZc4YkRkdARm_gY51w,Otter River State Forest Entrance,180,State park,"State park, Campground, Tourist attraction",4.5,"86 Winchendon Rd, Baldwinville, MA 01436, United States",https://www.google.com/maps/place/Otter+River+State+Forest+Entrance/data=!4m7!3m6!1s0x89e15c4622eebeb5:0x5ce718f89b11d091!8m2!3d42.6209573!4d-72.0748186!16s%2Fm%2F09gnxq5!19sChIJtb7uIkZc4YkRkdARm_gY51w?authuser=0&hl=en&rclk=1,otter river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJUf2f_hRc4YkRkrLRohfAyd0,Otter River,10,River,River,4.7,"Massachusetts, USA",https://www.google.com/maps/place/Otter+River/data=!4m7!3m6!1s0x89e15c14fe9ffd51:0xddc9c017a2d1b292!8m2!3d42.6062792!4d-72.0738313!16s%2Fm%2F0_g_z80!19sChIJUf2f_hRc4YkRkrLRohfAyd0?authuser=0&hl=en&rclk=1,otter river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ2zWJYQFc4YkRIKOOWkDYpHo,Otter River,0,,,0,"Templeton, MA 01436, USA",https://www.google.com/maps/place/Otter+River/data=!4m7!3m6!1s0x89e15c01618935db:0x7aa4d8405a8ea320!8m2!3d42.5978495!4d-72.0512322!16s%2Fm%2F0496wtf!19sChIJ2zWJYQFc4YkRIKOOWkDYpHo?authuser=0&hl=en&rclk=1,otter river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ2TaXTgRZ4YkRajKkesUCT6c,Otter River Conservation Area,32,Park,Park,4.6,"Gardner, MA 01440, United States",https://www.google.com/maps/place/Otter+River+Conservation+Area/data=!4m7!3m6!1s0x89e159044e9736d9:0xa74f02c57aa4326a!8m2!3d42.554992!4d-72.0090374!16s%2Fg%2F1tdk1lnl!19sChIJ2TaXTgRZ4YkRajKkesUCT6c?authuser=0&hl=en&rclk=1,otter river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJAQAAAPNc4YkRq-5NKKEaGYM,Otter River Campground,64,Campground,Campground,4.5,"Winchendon, MA 01436, United States",https://www.google.com/maps/place/Otter+River+Campground/data=!4m7!3m6!1s0x89e15cf300000001:0x83191aa1284deeab!8m2!3d42.6254557!4d-72.0793586!16s%2Fg%2F1tzzwj00!19sChIJAQAAAPNc4YkRq-5NKKEaGYM?authuser=0&hl=en&rclk=1,otter river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJZ04QKblZ4YkRT8kPA9sfeH4,Otter River,0,River,River,0,"Massachusetts, USA",https://www.google.com/maps/place/Otter+River/data=!4m7!3m6!1s0x89e159b929104e67:0x7e781fdb030fc94f!8m2!3d42.5365716!4d-72.0152987!16s%2Fg%2F11bw7lgq7p!19sChIJZ04QKblZ4YkRT8kPA9sfeH4?authuser=0&hl=en&rclk=1,otter river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
