place_id,name,reviews,main_category,categories,rating,address,link,query,description,is_spending_on_ads,competitors,website,can_claim,owner_name,owner_profile_link,featured_image,workday_timing,closed_on,phone,review_keywords
ChIJuxFvkwx644kRTx41Hl44BFM,Sourced Adventures Boston,34,Outdoor activity organiser,"Outdoor activity organiser, Bus tour agency, Ski rental service, Ski resort, Snowboard rental service, Tour operator, Transportation service",4.6,"120 St James Ave 6th Floor, Boston, MA 02116, United States",https://www.google.com/maps/place/Sourced+Adventures+Boston/data=!4m7!3m6!1s0x89e37a0c936f11bb:0x5304385e1e351e4f!8m2!3d42.3494226!4d-71.0754588!16s%2Fg%2F11hd6pb7dy!19sChIJuxFvkwx644kRTx41Hl44BFM?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJobvRIXqP44kRyuD0HhaRkJM,StretchMed Sudbury,19,Fitness center,"Fitness center, Spa and health club",5,"410 Boston Post Rd Suite 11, Sudbury, MA 01776, United States",https://www.google.com/maps/place/StretchMed+Sudbury/data=!4m7!3m6!1s0x89e38f7a21d1bba1:0x939091161ef4e0ca!8m2!3d42.3617272!4d-71.4202423!16s%2Fg%2F11rl2byrmq!19sChIJobvRIXqP44kRyuD0HhaRkJM?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJC0vNb4yb44kRYY3CapJVq6E,Rivers Confluence,0,Hiking area,Hiking area,0,"Concord, MA 01742, United States",https://www.google.com/maps/place/Rivers+Confluence/data=!4m7!3m6!1s0x89e39b8c6fcd4b0b:0xa1ab55926ac28d61!8m2!3d42.4636997!4d-71.3606076!16s%2Fg%2F11trwdp3f9!19sChIJC0vNb4yb44kRYY3CapJVq6E?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ-Xa3vRiP44kRW_xTm4ahBJA,Sudbury Water District,7,Water utility company,Water utility company,3.4,"199 Raymond Rd, Sudbury, MA 01776, United States",https://www.google.com/maps/place/Sudbury+Water+District/data=!4m7!3m6!1s0x89e38f18bdb776f9:0x9004a1869b53fc5b!8m2!3d42.3573614!4d-71.4206426!16s%2Fg%2F1tghqllz!19sChIJ-Xa3vRiP44kRW_xTm4ahBJA?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJVS623QL144kRcLYmK7FhSvc,Boundless Adventures - Summer Program,5,Outdoor activity organiser,Outdoor activity organiser,5,"154 River Rd W, Berlin, MA 01503, United States",https://www.google.com/maps/place/Boundless+Adventures+-+Summer+Program/data=!4m7!3m6!1s0x89e3f502ddb62e55:0xf74a61b12b26b670!8m2!3d42.3628066!4d-71.6184096!16s%2Fg%2F11v44x5fnj!19sChIJVS623QL144kRcLYmK7FhSvc?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJlTT6fRCP44kRytKYH2gFGgk,Goodnow Library,45,Public library,Public library,4.6,"21 Concord Rd, Sudbury, MA 01776, United States",https://www.google.com/maps/place/Goodnow+Library/data=!4m7!3m6!1s0x89e38f107dfa3495:0x91a05681f98d2ca!8m2!3d42.363249!4d-71.416903!16s%2Fm%2F04csh2q!19sChIJlTT6fRCP44kRytKYH2gFGgk?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJCwsWZR6P44kRSUs6E4qkhFo,Fieldhouse Sudbury,113,Sports complex,"Sports complex, Gym",4.1,"31 Union Ave, Sudbury, MA 01776, United States",https://www.google.com/maps/place/Fieldhouse+Sudbury/data=!4m7!3m6!1s0x89e38f1e65160b0b:0x5a84a48a133a4b49!8m2!3d42.3628583!4d-71.4273194!16s%2Fg%2F1td6t7fs!19sChIJCwsWZR6P44kRSUs6E4qkhFo?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ7e27a8x644kRoHwCsZ36CUA,Outward Bound Education Center,8,Outdoor activity organiser,"Outdoor activity organiser, Event venue, Youth organization",4.9,"National Park, Boston, Quincy, MA 02171, United States",https://www.google.com/maps/place/Outward+Bound+Education+Center/data=!4m7!3m6!1s0x89e37acc6bbbeded:0x4009fa9db1027ca0!8m2!3d42.31871!4d-71.006438!16s%2Fg%2F1tk9rscr!19sChIJ7e27a8x644kRoHwCsZ36CUA?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJx9x5F0SO44kR9Vurh3kVz7I,Haskell Field,164,Playground,"Playground, Park",4.6,"40 Fairbank Rd, Sudbury, MA 01776, United States",https://www.google.com/maps/place/Haskell+Field/data=!4m7!3m6!1s0x89e38e441779dcc7:0xb2cf157987ab5bf5!8m2!3d42.3930054!4d-71.4458057!16s%2Fg%2F1wbryt2_!19sChIJx9x5F0SO44kR9Vurh3kVz7I?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJx5KTSuyP44kRS6jTwJskQxk,Chakra Power Yoga,7,Yoga studio,Yoga studio,4.4,"29 Hudson Rd #3300, Sudbury, MA 01776, United States",https://www.google.com/maps/place/Chakra+Power+Yoga/data=!4m7!3m6!1s0x89e38fec4a9392c7:0x1943249bc0d3a84b!8m2!3d42.3823242!4d-71.4148406!16s%2Fg%2F11rhf9p_94!19sChIJx5KTSuyP44kRS6jTwJskQxk?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
