place_id,name,reviews,main_category,categories,rating,address,link,query,description,is_spending_on_ads,competitors,website,can_claim,owner_name,owner_profile_link,featured_image,workday_timing,closed_on,phone,review_keywords
ChIJ-QJvsT1444kRUMC1yIirNa8,"Community Rowing, Inc.",177,Rowing club,"Rowing club, Community center, Event venue, Physical fitness program",4.7,"20 Nonantum Rd, Boston, MA 02135, United States","https://www.google.com/maps/place/Community+Rowing,+Inc./data=!4m7!3m6!1s0x89e3783db16f02f9:0xaf35ab88c8b5c050!8m2!3d42.3587116!4d-71.1657096!16s%2Fg%2F1tjyvm5q!19sChIJ-QJvsT1444kRUMC1yIirNa8?authuser=0&hl=en&rclk=1",charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJRQw8DDuB44kRmKLCJRazUTQ,Charles River YMCA - Chestnut Street,7,Gym,Gym,4.6,"380 Chestnut St, Needham, MA 02492, United States",https://www.google.com/maps/place/Charles+River+YMCA+-+Chestnut+Street/data=!4m7!3m6!1s0x89e3813b0c3c0c45:0x3451b31625c2a298!8m2!3d42.2736767!4d-71.2375441!16s%2Fg%2F11n04p69p3!19sChIJRQw8DDuB44kRmKLCJRazUTQ?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJv2381_aB44kRdGoJp6ha5_k,Boating in Boston at Nahanton Park,123,Canoe & kayak rental service,"Canoe & kayak rental service, Recreation center",4.7,"455 Nahanton St, Newton, MA 02459, United States",https://www.google.com/maps/place/Boating+in+Boston+at+Nahanton+Park/data=!4m7!3m6!1s0x89e381f6d7fc6dbf:0xf9e75aa8a7096a74!8m2!3d42.2983686!4d-71.2083206!16s%2Fg%2F1tgj9v6p!19sChIJv2381_aB44kRdGoJp6ha5_k?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJP4WVyx-C44kReTzj2AYOc-w,Charles River Landing,54,Apartment complex,"Apartment complex, Apartment building",4,"300 2nd Ave, Needham, MA 02494, United States",https://www.google.com/maps/place/Charles+River+Landing/data=!4m7!3m6!1s0x89e3821fcb95853f:0xec730e06d8e33c79!8m2!3d42.3025594!4d-71.2127781!16s%2Fg%2F1tykwdgp!19sChIJP4WVyx-C44kReTzj2AYOc-w?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ7ykpukSL44kR_qmxytpcve8,Assabet River Rail trail,55,Hiking area,Hiking area,4.5,"Assabet River Rail Trail, Marlborough, MA 01752, United States",https://www.google.com/maps/place/Assabet+River+Rail+trail/data=!4m7!3m6!1s0x89e38b44ba2929ef:0xefbd5cdacab1a9fe!8m2!3d42.3487859!4d-71.5532619!16s%2Fg%2F11g8tz54l7!19sChIJ7ykpukSL44kR_qmxytpcve8?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJVS623QL144kRcLYmK7FhSvc,Boundless Adventures - Summer Program,5,Outdoor activity organiser,Outdoor activity organiser,5,"154 River Rd W, Berlin, MA 01503, United States",https://www.google.com/maps/place/Boundless+Adventures+-+Summer+Program/data=!4m7!3m6!1s0x89e3f502ddb62e55:0xf74a61b12b26b670!8m2!3d42.3628066!4d-71.6184096!16s%2Fg%2F11v44x5fnj!19sChIJVS623QL144kRcLYmK7FhSvc?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJtVc2lnSO44kRIjkS6PVT-PY,Assabet River National Wildlife Refuge,587,Wildlife refuge,"Wildlife refuge, National reserve, Tourist attraction",4.7,"680 Hudson Rd, Sudbury, MA 01776, United States",https://www.google.com/maps/place/Assabet+River+National+Wildlife+Refuge/data=!4m7!3m6!1s0x89e38e74963657b5:0xf6f853f5e8123922!8m2!3d42.4078524!4d-71.4714928!16s%2Fm%2F0805k4x!19sChIJtVc2lnSO44kRIjkS6PVT-PY?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJA1emjZtx44kRGLjVkwlgR7Q,Allied Veterans Skating Rink,115,Arena,"Arena, Ice skating rink",4.3,"65 Elm St, Everett, MA 02149, United States",https://www.google.com/maps/place/Allied+Veterans+Skating+Rink/data=!4m7!3m6!1s0x89e3719b8da65703:0xb447600993d5b818!8m2!3d42.4131025!4d-71.0435163!16s%2Fg%2F1tk6wxqw!19sChIJA1emjZtx44kRGLjVkwlgR7Q?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJiWvSN6hw44kR0opwGkt012Y,MIT Sailing Pavilion,184,Sailing club,Sailing club,4.9,"134 Memorial Dr, Cambridge, MA 02139, United States",https://www.google.com/maps/place/MIT+Sailing+Pavilion/data=!4m7!3m6!1s0x89e370a837d26b89:0x66d7744b1a708ad2!8m2!3d42.3585057!4d-71.0877911!16s%2Fg%2F1tz76_37!19sChIJiWvSN6hw44kR0opwGkt012Y?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJQaq4Slx344kROQhk-Oohgbw,John W. Weeks Footbridge,149,Bridge,"Bridge, Tourist attraction",4.7,"John W. Weeks Bridge, Cambridge, MA 02163, United States",https://www.google.com/maps/place/John+W.+Weeks+Footbridge/data=!4m7!3m6!1s0x89e3775c4ab8aa41:0xbc8121eaf8640839!8m2!3d42.3683604!4d-71.1182669!16s%2Fm%2F04q2z0c!19sChIJQaq4Slx344kROQhk-Oohgbw?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
