place_id,name,reviews,main_category,categories,rating,address,link,query,description,is_spending_on_ads,competitors,website,can_claim,owner_name,owner_profile_link,featured_image,workday_timing,closed_on,phone,review_keywords
ChIJa0UpZO_55IkRzd-8WRJqp_E,Senator Thomas Norton City Pier,27,Tourist attraction,Tourist attraction,4.8,"600 Davol St, Fall River, MA 02720, United States",https://www.google.com/maps/place/Senator+Thomas+Norton+City+Pier/data=!4m7!3m6!1s0x89e4f9ef6429456b:0xf1a76a1259bcdfcd!8m2!3d41.712275!4d-71.15826!16s%2Fg%2F11jyqj9_xn!19sChIJa0UpZO_55IkRzd-8WRJqp_E?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJPwtnAa6R5IkRpB6dRtRe-Hw,Fun Factory,32,Children's museum,"Children's museum, Children's amusement center, Children's party service, Event venue, Video arcade",4.3,"27 Perkins St, Bridgewater, MA 02324, United States",https://www.google.com/maps/place/Fun+Factory/data=!4m7!3m6!1s0x89e491ae01670b3f:0x7cf85ed4469d1ea4!8m2!3d41.994183!4d-70.9748341!16s%2Fg%2F11pcp174hp!19sChIJPwtnAa6R5IkRpB6dRtRe-Hw?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJg_-HP4OL5IkRejT8nFBLUTg,Lake Sabbatia,30,Lake,Lake,4.3,"Taunton, MA 02780, USA",https://www.google.com/maps/place/Lake+Sabbatia/data=!4m7!3m6!1s0x89e48b833f87ff83:0x38514b509cfc347a!8m2!3d41.94458!4d-71.1077157!16zL20vMDduejd0!19sChIJg_-HP4OL5IkRejT8nFBLUTg?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJUWB6EXT15IkRYi0AWdKF7m8,Segregansett Country Club,128,Golf course,"Golf course, Bar, Country club, Function room facility, Restaurant, Wedding venue",4.5,"85 Gulliver St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Segregansett+Country+Club/data=!4m7!3m6!1s0x89e4f574117a6051:0x6fee85d259002d62!8m2!3d41.879281!4d-71.173673!16s%2Fg%2F1tjrq_b8!19sChIJUWB6EXT15IkRYi0AWdKF7m8?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJUTzwrQj45IkRy7MiP89milI,Abram's Rock,120,Historical landmark,"Historical landmark, Biking trail, Hiking area, Tourist attraction",4.6,"Swansea, MA 02777, United States",https://www.google.com/maps/place/Abram%27s+Rock/data=!4m7!3m6!1s0x89e4f808adf03c51:0x528a66cf3f22b3cb!8m2!3d41.7523333!4d-71.18675!16s%2Fg%2F1tgpz6qg!19sChIJUTzwrQj45IkRy7MiP89milI?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJb3ptW8D05IkRdqvgQRnv4Wo,Lima's Tae Kwon-Do,31,Martial arts,"Martial arts, Martial arts school",5,"306 Winthrop St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Lima%27s+Tae+Kwon-Do/data=!4m7!3m6!1s0x89e4f4c05b6d7a6f:0x6ae1ef1941e0ab76!8m2!3d41.8882776!4d-71.1227722!16s%2Fg%2F1th5dlff!19sChIJb3ptW8D05IkRdqvgQRnv4Wo?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJTWb0el7z5IkRcTPM1xcBlcY,Grand Slam Hitting Club,6,Recreation center,Recreation center,4.8,"391 W Water St #6, Taunton, MA 02780, United States",https://www.google.com/maps/place/Grand+Slam+Hitting+Club/data=!4m7!3m6!1s0x89e4f35e7af4664d:0xc6950117d7cc3371!8m2!3d41.8827048!4d-71.0919174!16s%2Fg%2F1tfk0wdt!19sChIJTWb0el7z5IkRcTPM1xcBlcY?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJRRYdiqqM5IkRqVxK_kYUW_c,Boys & Girls Clubs of Metro South - Taunton Clubhouse,13,Youth organization,"Youth organization, After school program, Indoor swimming pool, Non-profit organization, Recreation center",3.7,"31 Court St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Boys+%26+Girls+Clubs+of+Metro+South+-+Taunton+Clubhouse/data=!4m7!3m6!1s0x89e48caa8a1d1645:0xf75b1446fe4a5ca9!8m2!3d41.9031531!4d-71.096027!16s%2Fg%2F1w666fj6!19sChIJRRYdiqqM5IkRqVxK_kYUW_c?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJs4NE7FDz5IkR5-U9pq_9ll0,Body Blast Fitness Studio,34,Gym,Gym,5,"336 Weir St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Body+Blast+Fitness+Studio/data=!4m7!3m6!1s0x89e4f350ec4483b3:0x5d96fdafa63de5e7!8m2!3d41.8926127!4d-71.0903819!16s%2Fg%2F11f3whvxgr!19sChIJs4NE7FDz5IkR5-U9pq_9ll0?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ5dpYn6Py5IkRRJYe63Vnxv4,Spring Rain Farm,42,Farm,Farm,4.9,"692 Caswell St, East Taunton, MA 02718, United States",https://www.google.com/maps/place/Spring+Rain+Farm/data=!4m7!3m6!1s0x89e4f2a39f58dae5:0xfec66775eb1e9644!8m2!3d41.8704865!4d-71.0136137!16s%2Fg%2F1q6ctr1p6!19sChIJ5dpYn6Py5IkRRJYe63Vnxv4?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJj8Jqd6KS5IkRR7oQMJ_5HpI,Creative Fitness 24/7,20,Gym,Gym,4.5,"225 Cape Hwy, East Taunton, MA 02718, United States",https://www.google.com/maps/place/Creative+Fitness+24%2F7/data=!4m7!3m6!1s0x89e492a2776ac28f:0x921ef99f3010ba47!8m2!3d41.9022946!4d-70.9942942!16s%2Fg%2F1tdq_r44!19sChIJj8Jqd6KS5IkRR7oQMJ_5HpI?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJH7iR-7uN5IkRJVHcCnr8VF8,Taunton Rifle & Pistol Club Inc,20,Shooting range,Shooting range,3.9,"425 Titicut Rd, Raynham, MA 02767, United States",https://www.google.com/maps/place/Taunton+Rifle+%26+Pistol+Club+Inc/data=!4m7!3m6!1s0x89e48dbbfb91b81f:0x5f54fc7a0adc5125!8m2!3d41.942177!4d-71.032444!16s%2Fg%2F1hc7bx0bs!19sChIJH7iR-7uN5IkRJVHcCnr8VF8?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJRz6TTaqM5IkR8174OvyHH0k,Taunton Public Library,75,Public library,Public library,4.6,"12 Pleasant St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Taunton+Public+Library/data=!4m7!3m6!1s0x89e48caa4d933e47:0x491f87fc3af85ef3!8m2!3d41.9036977!4d-71.0947845!16s%2Fm%2F04f1c4x!19sChIJRz6TTaqM5IkR8174OvyHH0k?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJU046aauM5IkRXU7tS7IxoPU,Open Doors Yoga Studios,22,Yoga studio,"Yoga studio, Gift shop, Metaphysical supply store",5,"13 Main St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Open+Doors+Yoga+Studios/data=!4m7!3m6!1s0x89e48cab693a4e53:0xf5a031b24bed4e5d!8m2!3d41.9014792!4d-71.0921142!16s%2Fg%2F11cjkvvb8d!19sChIJU046aauM5IkRXU7tS7IxoPU?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJz4XvibaL5IkRchaRwOkANGY,Active Day of Taunton,1,Adult day care center,Adult day care center,5,"725a Myles Standish Blvd, Taunton, MA 02780, United States",https://www.google.com/maps/place/Active+Day+of+Taunton/data=!4m7!3m6!1s0x89e48bb689ef85cf:0x663400e9c0911672!8m2!3d41.9602002!4d-71.1257963!16s%2Fg%2F11m9mr3lnp!19sChIJz4XvibaL5IkRchaRwOkANGY?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJOZTBp6yM5IkRS7MfWQa2cPo,Sudden Impact Martial Arts,5,Martial arts school,Martial arts school,5,"64 Weir St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Sudden+Impact+Martial+Arts/data=!4m7!3m6!1s0x89e48caca7c19439:0xfa70b606591fb34b!8m2!3d41.9003922!4d-71.0912819!16s%2Fg%2F1pp2vb3kt!19sChIJOZTBp6yM5IkRS7MfWQa2cPo?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJwQMfQPHw5IkRERa_fdKXbw8,Freetown-Fall River State Forest,1296,State park,"State park, Hiking area, Historical landmark, Hunting area, Park, Picnic ground, Scenic spot, Tourist attraction",4.5,"110 Slab Bridge Rd, Assonet, MA 02702, United States",https://www.google.com/maps/place/Freetown-Fall+River+State+Forest/data=!4m7!3m6!1s0x89e4f0f1401f03c1:0xf6f97d27dbf1611!8m2!3d41.7793564!4d-71.0422174!16zL20vMGI5MWZ2!19sChIJwQMfQPHw5IkRERa_fdKXbw8?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
